Company,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
MGL,01-JUL-2016,04-APR-2022,1426 days,100000.0,34856.88189021101,-65.14311810978899,58.76417451470293,100.0,34569.72405394159,76.56627330824843,1090 days,82,82,0,0.0,52.4390243902439,6.771176886246906,-26.769214099210814,1.6044145254813906,-4.114128134731782,3 days 03:20:55.813953488,13 days 19:04:36.923076923,0.4508344582857936,-794.428269631573,-94.73946431007498,-0.3088028335679029,0.0009993937353468328,-19.02020211991781
M&MFIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,34649.896310590484,-65.35010368940951,-31.666666666666508,100.0,38309.384553279895,74.02931606898866,1351 days,102,102,0,0.0,68.62745098039215,8.834108714063895,-53.648835942327445,2.0789308058890126,-6.655452675295025,3 days 12:41:08.571428571,14 days 13:30:00,0.5956799631661227,-640.6872910726422,-62.26810871807753,-0.2985308732188197,0.0010591805525064293,-18.91094317411278
M&M,01-JAN-2016,04-APR-2022,1549 days,100000.0,40711.60156579017,-59.288398434209824,31.774858931197315,100.0,37261.86340372394,73.77231079778424,1399 days,107,107,0,0.0,56.074766355140184,7.9303691986625156,-28.609384704400988,1.363145509102707,-3.387183468797614,3 days 10:48:00,10 days 18:53:37.021276595,0.45564746000257145,-554.0971816281292,-93.53302667231803,-0.2586848371080028,0.001717738456652809,-19.018243014583124
MANAPPURAM,01-JAN-2016,04-APR-2022,1549 days,100000.0,34664.210974213,-65.33578902578701,311.1298482293402,100.0,32420.291928853207,76.47787942759012,1337 days,82,82,0,0.0,65.85365853658537,10.689518514785112,-35.61040728605687,2.5273526569338833,-7.619333713243878,2 days 14:40:00,17 days 16:17:08.571428571,0.6137511031351901,-796.7779149486216,-64.71223471967991,-0.28887378203957464,0.0032464970808507108,-18.925976265012565
MRPL,01-JAN-2016,04-APR-2022,1549 days,100000.0,19124.40630818135,-80.87559369181865,-36.18564176939795,100.0,29834.312343497368,85.82298716367973,1123 days,92,92,0,0.0,53.2608695652174,11.294633968438578,-37.446162137030306,2.137132655596643,-5.654625623839855,3 days 15:40:24.489795918,16 days 08:22:19.534883720,0.4384131075383923,-879.0825401284629,-72.35614700408792,-0.3761241195994439,0.002089999944105454,-18.959742554578426
MARICO,01-JAN-2016,04-APR-2022,1549 days,100000.0,55911.87231758023,-44.08812768241977,133.37001981069875,100.0,46366.8718587854,51.13600311394508,1373 days,114,114,0,0.0,47.368421052631575,5.862317722642577,-19.469579770591267,1.1252977224172904,-1.8913694743968934,2 days 16:00:00,8 days 03:36:00,0.5265109707149498,-386.7379621264895,-133.60704684043068,-0.2503662645896696,0.00014685726505619725,-19.062396516174513
MARUTI,01-JAN-2016,04-APR-2022,1549 days,100000.0,40536.81537633838,-59.46318462366161,67.61453055944887,100.0,28050.356050833772,68.69036962443197,1530 days,86,86,0,0.0,51.162790697674424,6.475087478476923,-25.16254017008352,1.7701008936372502,-3.7141576303262758,3 days 01:05:27.272727272,12 days 05:42:51.428571428,0.42493138414076315,-691.4323793449025,-91.61303862321947,-0.2790168676373205,0.0018659063608122831,-19.014553906067807
MFSL,26-FEB-2016,04-APR-2022,1510 days,100000.0,70592.07582242896,-29.407924177571036,141.89850198716042,100.0,58553.292911659635,58.4185292178969,1120 days,106,106,0,0.0,60.37735849056604,10.228556917201841,-24.800571655538555,2.1189173584411534,-3.7151596135297673,2 days 19:07:30,11 days 21:42:51.428571428,0.8308722586978163,-277.43324695821707,-69.99589194654124,-0.13819998783505114,0.0031988637901714913,-18.952641442771853
MINDTREE,01-JAN-2016,04-APR-2022,1549 days,100000.0,41303.540193712135,-58.69645980628786,498.76243461853403,100.0,20273.00737751986,69.04925393290941,1523 days,74,74,0,0.0,50.0,7.188409864669971,-24.856038806679532,2.090699898115501,-4.09146054965725,2 days 20:45:24.324324324,13 days 05:50:16.216216216,0.37862779595868257,-793.1954027876743,-87.59691573393572,-0.27238641390389257,0.0012572440754910577,-19.006272757760293
MOTHERSUMI,01-JAN-2016,04-APR-2022,1549 days,100000.0,35963.32952827987,-64.03667047172013,8.484848484848296,100.0,43416.298389972224,81.32303141350413,1041 days,97,97,0,0.0,69.0721649484536,8.882832511481507,-50.05941768712545,2.0944329327413898,-6.960852148738368,3 days 04:17:54.626865671,16 days 02:24:00,0.6513179003811942,-660.1718605331967,-67.63537491638395,-0.2633214291703491,0.00215778911986555,-18.940266938339576
MPHASIS,01-JAN-2016,04-APR-2022,1549 days,100000.0,91498.89274676409,-8.501107253235912,567.3617407071658,100.0,51664.98999803833,48.52361992484255,878 days,108,108,0,0.0,59.25925925925925,7.7183831431969105,-19.66382732633868,1.5143861961348946,-2.277024009767771,2 days 19:07:30,9 days 10:54:32.727272727,0.9147208910836256,-78.71395604848033,-107.92950101100729,-0.042694804842780626,0.0001654560961507532,-19.040181219076764
MUTHOOTFIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,123490.1607775233,23.4901607775233,662.1258741258684,100.0,56603.55956589804,39.08611357879917,684 days,96,96,0,0.0,67.70833333333334,15.801316967815978,-21.066480915673292,2.3583956791116485,-3.8961394693466085,3 days 12:33:13.846153846,12 days 07:44:30.967741935,1.1532270065306514,244.68917476586785,-78.54628347481103,0.13041398412647562,0.0035004420755919657,-18.98380051061188
NATCOPHARM,01-JAN-2016,04-APR-2022,1549 days,100000.0,26553.622435973433,-73.44637756402656,38.324080499653256,100.0,24295.637684376758,75.05449828964656,1530 days,94,93,1,-1707.7521881048815,43.01075268817204,13.913756790475883,-22.40003058548145,1.7461305340603959,-3.474629046196584,2 days 18:36:00,11 days 08:36:13.584905660,0.33998836895821033,-771.3830685582981,-90.61262961842804,-0.3575412863531664,0.0011672267667461355,-19.01218944371659
NBCC,01-JAN-2016,04-APR-2022,1549 days,100000.0,4779.944335933076,-95.22005566406693,-70.72223467025186,100.0,14166.143321019003,95.77817536596608,1528 days,79,79,0,0.0,53.16455696202531,7.258578237949445,-66.44347373923269,1.9945112227896022,-8.27032701347865,3 days 21:08:34.285714285,18 days 00:00:00,0.1278780919248215,-1205.3171603046442,-57.526101493950875,-0.5340934196462729,0.002046649134354834,-18.874221457230394
NHPC,01-JAN-2016,04-APR-2022,1549 days,100000.0,61984.125686511536,-38.01587431348846,34.43396226415103,100.0,46930.55296647104,60.28205722695736,1226 days,115,115,0,0.0,51.30434782608696,15.362794935737591,-10.253195137157093,1.259313658345036,-2.098401363931729,2 days 23:35:35.593220339,10 days 04:17:08.571428571,0.6081091864785391,-330.57282011729114,-110.65246326418524,-0.17680849131886,0.0007712437815044032,-19.043077127663718
NMDC,01-JAN-2016,04-APR-2022,1549 days,100000.0,53621.973508824274,-46.37802649117573,86.57534246575412,100.0,40140.70595453106,75.02927575424458,1257 days,96,96,0,0.0,62.5,12.223627720471564,-36.44767375454492,2.548013685683032,-5.365399932726735,3 days 07:12:00,14 days 22:00:00,0.7288619952060127,-483.1044426164144,-77.28655409173821,-0.18203205188763427,0.000670754352184649,-18.978714090174392
NTPC,01-JAN-2016,04-APR-2022,1549 days,100000.0,39847.781797549644,-60.152218202450356,19.83059292476359,100.0,42312.96101360509,63.38495413052907,1272 days,120,120,0,0.0,57.49999999999999,4.165600801537948,-23.542881925620716,0.9999081776594363,-3.0027906806373763,2 days 06:15:39.130434782,11 days 19:17:38.823529411,0.4407030268251848,-501.26848502041963,-119.16889526604277,-0.30751240204172064,0.0,-19.051335545904557
NATIONALUM,01-JAN-2016,04-APR-2022,1549 days,100000.0,54408.541667890466,-45.59145833210954,212.919254658384,100.0,32384.894178648574,71.4552908989044,1276 days,92,92,0,0.0,64.13043478260869,9.014552903455687,-30.48639744569212,2.004547193400099,-4.974181151997924,3 days 08:56:56.949152542,16 days 02:54:32.727272727,0.6094848157545291,-495.55932969684284,-75.36264715727064,-0.18698336650031697,0.001293629435951669,-18.97228430033264
NESTLEIND,01-JAN-2016,04-APR-2022,1549 days,100000.0,59024.79523813505,-40.97520476186495,208.03263528171345,100.0,33465.15351382568,43.03445164315852,1530 days,90,90,0,0.0,45.55555555555556,11.710787101919152,-11.5995936790914,1.3060739018304628,-2.089153450157876,2 days 16:58:32.195121951,9 days 14:12:14.693877551,0.4859200528276825,-455.28005290961056,-143.45989519844932,-0.271465048190647,0.0005572945768282303,-19.068043184825296
NAM-INDIA,06-NOV-2017,04-APR-2022,1093 days,100000.0,35505.73630744778,-64.49426369255221,22.028832630098382,100.0,17074.364690110026,69.68657848962711,1035 days,61,61,0,0.0,57.377049180327866,8.157860066814106,-31.45727650033437,1.975160472752716,-5.915845582627354,2 days 10:58:17.142857142,15 days 11:04:36.923076923,0.3847987204183629,-1057.2830113533148,-69.09639448818575,-0.4195055648715348,0.003795567841895023,-18.94635977109907
OBEROIRLTY,01-JAN-2016,04-APR-2022,1549 days,100000.0,158843.27617578272,58.84327617578274,259.5224977043157,100.0,79735.8217737656,46.39014505229233,566 days,131,131,0,0.0,65.64885496183206,13.702417911203959,-30.142863215894806,2.0959543182089777,-2.6945569310073445,3 days 05:51:37.674418604,8 days 10:40:00,1.377613146768198,449.18531431895167,-75.04244435024158,0.2483436088562991,0.0033232400963799373,-18.972652144522854
ONGC,01-JAN-2016,04-APR-2022,1549 days,100000.0,28871.183012414374,-71.12881698758564,3.946310385353047,100.0,32458.354938568562,78.71821946765331,1344 days,94,93,1,-653.8869826782502,49.46236559139785,14.101467222355113,-42.93905508505961,1.6174027805081779,-3.700504672042965,3 days 01:33:54.782608695,13 days 06:38:17.872340425,0.3694973969013926,-757.7949462893267,-81.6882793662187,-0.32239215931955173,0.002223160217018711,-18.99146329410687
OIL,01-JAN-2016,04-APR-2022,1549 days,100000.0,42738.06214135606,-57.26193785864394,21.909217087338064,100.0,36136.18052804117,71.80025866672912,1528 days,111,111,0,0.0,52.25225225225225,7.436863659577504,-29.34969682266564,1.3317922202752697,-2.849772823407356,2 days 16:57:55.862068965,10 days 21:44:09.056603773,0.4295662336866488,-515.8733140418371,-84.45591647888415,-0.2528160036642258,0.0013593360948082481,-18.998846736291398
OFSS,01-JAN-2016,04-APR-2022,1549 days,100000.0,34804.26060574191,-65.19573939425808,-3.495758532254778,100.0,33662.24661241989,71.87144968642973,1527 days,107,107,0,0.0,51.4018691588785,5.54547130102757,-29.136329162611208,1.077696288144811,-2.980442291279573,2 days 11:20:43.636363636,12 days 03:13:50.769230769,0.3340024461978001,-609.3059756472717,-108.1729524676866,-0.3063580845704458,0.00011584864163412586,-19.039864175195255
PIIND,01-JAN-2016,04-APR-2022,1549 days,100000.0,111019.28445140836,11.019284451408355,331.8555379627521,100.0,55214.55093850557,33.94336813526175,358 days,103,103,0,0.0,63.10679611650486,11.080502104902818,-14.625194260725,1.836977453735445,-2.695912958702201,3 days 00:44:18.461538461,10 days 17:41:03.157894736,1.0949526852735356,106.98334418843046,-95.90917148933252,0.0734687590997079,0.0018708620729796044,-19.023212583790624
PNBHOUSING,07-NOV-2016,04-APR-2022,1278 days,100000.0,7648.515566496935,-92.35148443350306,-54.14352241485704,100.0,17646.534696280203,93.70192385763337,1059 days,69,69,0,0.0,47.82608695652174,5.158992718994384,-60.26116512189231,1.7987997815288783,-7.393743511377162,2 days 21:05:27.272727272,16 days 23:20:00,0.26699001947031237,-1338.4273106304793,-61.509048937010654,-0.555062584699084,0.004135303361374979,-18.902455956329806
PAGEIND,01-JAN-2016,04-APR-2022,1549 days,100000.0,64580.9942973228,-35.4190057026772,223.55194350997718,100.0,36550.76219185943,62.27854836146967,1527 days,105,105,0,0.0,58.0952380952381,7.025079394167542,-27.672119549235596,1.7222753716778751,-3.1387206441965874,2 days 18:05:54.098360655,10 days 07:05:27.272727272,0.6546938019702708,-337.3238638350209,-95.82623502966165,-0.1571997368102511,2.857581193403394e-05,-19.022639956227017
PETRONET,01-JAN-2016,04-APR-2022,1549 days,100000.0,80116.59743781544,-19.883402562184564,53.127413127413845,100.0,74051.92579813275,45.94596412560221,545 days,120,119,1,-6248.05602360754,53.78151260504202,4.737442982894398,-19.64131051924652,1.341405351761619,-1.737281051161344,3 days 03:45:00,8 days 20:30:32.727272727,0.8850558671050103,-114.58274402165682,-105.78188543815698,-0.11077474174742319,0.00027331650108137703,-19.037453324567306
PFIZER,01-JAN-2016,04-APR-2022,1549 days,100000.0,29912.17805746138,-70.08782194253862,85.30405051077202,100.0,23789.023181608725,72.1772921331822,1528 days,91,91,0,0.0,42.857142857142854,4.738444320212277,-22.30156302926305,0.9935734091186381,-2.9129472012140982,2 days 20:18:27.692307692,11 days 12:55:23.076923076,0.20289750997192427,-770.1958455224026,-133.87020250288404,-0.342942890680143,0.0,-19.062305681650827
PIDILITIND,01-JAN-2016,04-APR-2022,1549 days,100000.0,70499.72686855528,-29.500273131444715,349.15391539153904,100.0,37528.1751713132,41.38300388539138,1476 days,90,90,0,0.0,50.0,5.491473638561123,-11.495322492524355,1.3421680789043993,-2.0392382744885973,2 days 22:23:59.999999999,9 days 16:00:00,0.6225923523188656,-327.78081257160704,-124.98252353959367,-0.19106421948279287,0.0001134428838512803,-19.05645633947093
PEL,01-JAN-2016,04-APR-2022,1549 days,100000.0,30199.29945133871,-69.80070054866128,123.83168316831564,100.0,32908.19899424702,83.35951036870955,1359 days,101,101,0,0.0,57.42574257425742,6.48183542985402,-36.54974551333444,1.9433308322690805,-4.883025611079747,2 days 14:28:57.931034482,11 days 20:05:34.883720930,0.48263697685975926,-691.0960450362509,-66.84215405278337,-0.29490472922667504,0.0024214939928359166,-18.936594117624235
PFC,01-JAN-2016,04-APR-2022,1549 days,100000.0,58003.75754745497,-41.99624245254503,17.53086419753094,100.0,39643.38100281674,54.75674852017618,1210 days,103,103,0,0.0,65.0485436893204,5.516898929147711,-28.10738159765873,1.8039657844858614,-4.479109341070375,2 days 21:29:33.134328358,15 days 00:40:00,0.6785359542425303,-407.7305092480101,-77.69291314216125,-0.2199682982075113,0.0014309436744735131,-18.980107248012985
POWERGRID,01-JAN-2016,04-APR-2022,1549 days,100000.0,52417.30999263712,-47.58269000736288,61.2765957446809,100.0,43929.139787493434,54.951501131328094,1514 days,113,113,0,0.0,48.67256637168141,5.000252954873685,-24.09292154022964,1.0900461193467537,-2.0347030717116508,2 days 21:22:54.545454545,9 days 10:45:31.034482758,0.46939642692725936,-421.0857522775471,-106.4937458019376,-0.2569317539897024,0.0,-19.038077443133098
PRESTIGE,01-JAN-2016,04-APR-2022,1549 days,100000.0,78340.84219198072,-21.659157808019287,158.44455852155988,100.0,53440.241456222,63.723517036402576,525 days,108,108,0,0.0,72.22222222222221,7.984136077796341,-57.514200771636325,2.3453243086255706,-5.609345955326934,3 days 05:13:50.769230769,14 days 20:00:00,0.8942852437788016,-200.54775748166026,-64.54258046628333,-0.08771648837140185,0.0022194163512903415,-18.92554138691231
PGHH,01-JAN-2016,04-APR-2022,1549 days,100000.0,71527.39552293603,-28.472604477063975,155.33038861375138,100.0,45805.99728400831,38.653874128435504,1338 days,99,98,1,-5338.183910099426,46.93877551020408,6.488968622046448,-12.570926504732824,1.1459186326691806,-1.4659334187945083,2 days 22:26:05.217391304,8 days 06:27:41.538461538,0.6763612956168837,-236.0655159894344,-156.51367439704555,-0.19641583155009948,0.00013267556643504024,-19.073987086516993
PNB,01-JAN-2016,04-APR-2022,1549 days,100000.0,9482.803661313315,-90.51719633868669,-68.62244897959187,100.0,19117.51859040517,91.96762991197312,1524 days,85,85,0,0.0,56.470588235294116,6.89757849693949,-53.20173996826115,2.0662906182723515,-7.779584969612396,2 days 21:00:00,19 days 01:56:45.405405405,0.3353663361893276,-1064.9081922198434,-68.57139205895525,-0.46318103950133227,0.0007649686723480517,-18.942455649877584
QUESS,12-JUL-2016,04-APR-2022,1420 days,100000.0,15219.181620482908,-84.78081837951709,38.809381832638245,100.0,24798.555374266885,88.39660083154448,1156 days,78,78,0,0.0,57.692307692307686,13.059504613359152,-67.25455592204608,2.4715127966400883,-7.077191691683227,3 days 04:48:00,15 days 13:05:27.272727272,0.37960870421311577,-1086.933568968168,-68.85608107421012,-0.43398964470768275,0.002065575166580149,-18.94424253206392
RBLBANK,31-AUG-2016,04-APR-2022,1385 days,100000.0,13098.757557435514,-86.90124244256448,-52.60521042084173,100.0,29323.54900431567,89.23089184354038,1335 days,94,94,0,0.0,59.57446808510638,13.405237253031919,-59.98532754835857,1.8581471270820331,-6.674412746592022,2 days 18:00:00,13 days 00:37:53.684210526,0.3510158559169685,-924.4813025804738,-55.35719668118478,-0.4647823680344796,0.0029767093315674516,-18.857905567306503
RECLTD,01-JAN-2016,04-APR-2022,1549 days,100000.0,42789.56476752931,-57.210435232470694,15.09467040673167,100.0,35683.05986677928,62.153987850534,1317 days,107,107,0,0.0,57.943925233644855,11.183153051457333,-33.452162405824744,1.9764368157302215,-4.247738023768034,3 days 01:09:40.645161290,12 days 09:36:00,0.5745838409250689,-534.6769647894453,-80.40085170332583,-0.29167917230254253,0.0006908560399745353,-18.98794220102461
RAJESHEXPO,01-JAN-2016,04-APR-2022,1549 days,100000.0,35986.142282809815,-64.01385771719018,0.47159383980517333,100.0,19867.392066081895,71.81099759156042,1514 days,84,83,1,-7477.074256548367,44.57831325301205,15.017284511443108,-29.269951673322424,1.9122351558204564,-3.0633385234463524,4 days 05:50:16.216216216,12 days 13:02:36.521739130,0.35961106734248993,-681.1660657908646,-102.6661169440163,-0.2980372650963739,0.0020182621998462835,-19.032763367498937
RELIANCE,01-JAN-2016,04-APR-2022,1549 days,100000.0,50344.27016826257,-49.655729831737425,424.68090135518645,100.0,38292.38169107823,57.49614341699475,1528 days,104,104,0,0.0,43.269230769230774,10.544976843605262,-23.74737711933184,1.1710371273513234,-1.9532389421717162,2 days 21:20:00,8 days 09:45:45.762711864,0.422243341238332,-477.4589406897826,-101.93729404013125,-0.2596958207755367,0.001687481655725251,-19.031972106322367
SBILIFE,03-OCT-2017,04-APR-2022,1116 days,100000.0,85124.41567070188,-14.875584329298116,59.183096600947515,100.0,40000.65036053976,43.40890008396305,533 days,85,85,0,0.0,55.294117647058826,5.346057910758088,-18.534224985068388,1.5588131900841118,-2.2100846646429457,2 days 09:42:07.659574468,8 days 17:41:03.157894736,0.8174052600126657,-175.0068744623302,-99.75803579743828,-0.11820599357603338,0.0007717503457184586,-19.02913333111603
SRF,01-JAN-2016,04-APR-2022,1549 days,100000.0,68124.61845286458,-31.87538154713542,108.7166495131029,100.0,24377.60585057612,52.734660574885254,1345 days,64,64,0,0.0,60.9375,9.639249154323448,-22.56919543202954,2.1024822293874106,-4.448142534708926,5 days 04:55:23.076923076,14 days 00:00:00,0.6571016615263051,-498.0528366739918,-87.03504284946207,-0.16398124823218718,0.0015389765249094276,-19.005387839484314
SHREECEM,01-JAN-2016,04-APR-2022,1549 days,100000.0,41719.89157676706,-58.28010842323293,117.55120327138786,100.0,36919.7738289034,64.71947989478653,1354 days,97,97,0,0.0,53.608247422680414,5.885983661093871,-24.70759744239703,1.5792078782417878,-3.5416053389103648,2 days 12:55:23.076923076,11 days 18:40:00,0.5145002276769928,-600.8258600333291,-99.97991291276601,-0.28764081569770217,6.874337292592803e-05,-19.028969140615423
SRTRANSFIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,35117.3766018023,-64.88262339819771,36.190366177659314,100.0,28332.501605236284,84.04324413680871,1415 days,95,95,0,0.0,55.78947368421052,13.755887201707239,-31.93965321603956,2.380580972600812,-4.958821392136454,3 days 03:37:21.509433962,13 days 02:17:08.571428571,0.5193493121589282,-682.9749831389228,-58.746740278762324,-0.26002866154797016,0.006045464095115885,-18.887726085956377
SIEMENS,01-JAN-2016,04-APR-2022,1549 days,100000.0,63855.81495048393,-36.14418504951607,101.8542385565222,100.0,38151.695926095366,63.03783217898171,1361 days,101,101,0,0.0,55.44554455445545,10.093600728799242,-24.218546179836043,1.5579688597526036,-2.7626249532422125,3 days 12:00:00,10 days 21:20:00,0.6308881779233199,-357.86321831204054,-103.50219651034159,-0.15910911284797355,0.00032741711016384147,-19.034312075326145
SBIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,30157.822138843796,-69.8421778611562,124.93415276558437,100.0,30637.775090167106,76.47626593015669,1328 days,89,89,0,0.0,51.68539325842697,8.448448406653444,-44.54740407644255,1.9280414392043685,-4.320071506004115,2 days 03:39:07.826086956,13 days 01:40:27.906976744,0.4436615138071217,-784.7435714736649,-85.31377086365542,-0.3217669414669387,0.0016175958984569081,-19.00055105801658
SAIL,01-JAN-2016,04-APR-2022,1549 days,100000.0,47406.895116772335,-52.59310488322766,120.7468879668038,100.0,46282.74609599251,75.68663471637873,1233 days,123,123,0,0.0,67.47967479674797,6.001067043928655,-43.39558237558276,2.0869375033514608,-5.462161460957824,2 days 18:30:21.686746987,12 days 16:12:00,0.6983036519807734,-427.58621856282673,-65.06854714645054,-0.21309009643593776,0.002980416222106794,-18.928087496748955
STRTECH,29-JUN-2016,28-OCT-2020,1073 days,100000.0,26083.101788377986,-73.91689821162201,72.51995438996653,100.0,30743.260226076192,86.32192517071489,616 days,65,64,1,-130.57852832806384,57.8125,9.139040165696269,-41.484185839923605,2.3522442091345246,-7.12287300774834,2 days 14:55:08.108108108,15 days 19:33:20,0.5383526816972728,-1152.9112450514674,-61.03617071847222,-0.4250505068817349,0.0036607310934934217,-18.901539903991072
SUNPHARMA,01-JAN-2016,04-APR-2022,1549 days,100000.0,40876.34192753161,-59.12365807246839,13.54913861811089,100.0,32230.889432943826,66.46585520089023,1499 days,110,110,0,0.0,50.90909090909091,7.566156585071607,-22.500004661244063,1.4547571272059192,-2.9855362058082533,2 days 16:42:51.428571428,10 days 20:26:40,0.4487272111007647,-537.4878006588035,-93.3091397985954,-0.2859625157197383,0.00028184203723378596,-19.017791579599358
SUNTV,01-JAN-2016,04-APR-2022,1549 days,100000.0,43935.99160055353,-56.06400839944647,15.593456317437603,100.0,37837.96966024675,64.49580988954109,1210 days,101,101,0,0.0,55.44554455445545,9.119060938855766,-28.504019998081702,2.1561300104486003,-4.204581171188171,2 days 22:42:51.428571428,13 days 09:36:00,0.6167473587791155,-555.089192073727,-76.66577319634744,-0.27315520285807554,0.002020572574380196,-18.97643679197984
SYNGENE,01-JAN-2016,04-APR-2022,1549 days,100000.0,86856.1224539032,-13.143877546096801,194.2303088340925,100.0,56882.744796277744,42.40154941132326,1304 days,114,114,0,0.0,51.75438596491229,4.690658368277758,-13.427911443364653,1.4868912040034563,-1.7737022125244373,3 days 00:00:00,8 days 18:19:38.181818181,0.8673662868058896,-115.29717145698964,-113.13957001512414,-0.07702527790333114,0.0003117634693497565,-19.045947667486967
TVSMOTOR,01-JAN-2016,04-APR-2022,1549 days,100000.0,42467.853805408646,-57.53214619459135,121.03610675039262,100.0,33548.93174075707,64.52070951925742,1472 days,93,93,0,0.0,50.53763440860215,13.002375341871009,-34.699071577812205,1.7633502737668445,-3.337327819040978,3 days 03:34:28.085106383,10 days 20:20:52.173913043,0.487285020350726,-618.625227898831,-89.78076364398186,-0.283234427682493,0.0009169455152516993,-19.010901554523805
TCS,01-JAN-2016,04-APR-2022,1549 days,100000.0,64458.26271349998,-35.541737286500016,212.06340009932072,100.0,40487.02459673482,45.080919954666854,1431 days,105,105,0,0.0,43.80952380952381,7.033397931235876,-9.358497863258783,1.2738003915540321,-1.6862965951592706,3 days 04:10:26.086956521,7 days 18:42:42.711864406,0.5471684295648063,-338.4927360619046,-130.61096828475942,-0.2180655938290671,0.00028179884358359755,-19.06049089224046
TATACONSUM,01-JAN-2016,04-APR-2022,1549 days,100000.0,58000.10257891714,-41.99989742108286,438.31967213114575,100.0,31483.174245552287,51.11259586708622,1530 days,84,84,0,0.0,53.57142857142857,6.625802774689804,-23.567322753999385,1.7483520833425137,-3.1840628804932782,3 days 00:32:00,10 days 17:13:50.769230769,0.5856226323770247,-499.99877882241356,-93.36749897409909,-0.23567683419405713,0.0010650855343098634,-19.0181930835329
TATAMTRDVR,01-JAN-2016,04-APR-2022,1549 days,100000.0,11223.866992309238,-88.77613300769076,-27.05664194200954,100.0,17555.368018708028,92.75625042904946,1530 days,92,92,0,0.0,50.0,14.438564743664129,-50.7928950629561,2.3857737382830897,-6.219412348339054,3 days 09:23:28.695652173,14 days 17:44:20.869565217,0.23504196242712708,-964.9579674749002,-68.77604557538685,-0.43416796504330424,0.0018461499594444335,-18.943657753351157
TATAMOTORS,01-JAN-2016,04-APR-2022,1549 days,100000.0,20373.828235823734,-79.62617176417626,11.159492411046458,100.0,25307.79186691955,88.03431338612681,1337 days,96,96,0,0.0,63.541666666666664,15.316364439708794,-55.604413623475544,2.3110020945979,-7.267932454768084,3 days 09:50:09.836065573,15 days 19:53:08.571428571,0.4143573985058381,-829.4392892101692,-68.88646392490979,-0.3551190445134745,0.0018416814248286956,-18.94509056111967
TATAPOWER,01-JAN-2016,04-APR-2022,1549 days,100000.0,31522.653975986424,-68.47734602401357,265.40971718636393,100.0,26865.482534339764,76.97741074563946,1528 days,85,85,0,0.0,43.529411764705884,11.373094437818478,-37.89688429528586,1.8474913567599605,-3.4798769233059863,3 days 01:56:45.405405405,11 days 19:30:00,0.3437169181366716,-805.6158355766288,-87.47282021896027,-0.30940369062604145,0.0012282471570543199,-19.005635081880158
TATASTEEL,01-JAN-2016,04-APR-2022,1549 days,100000.0,53149.25940133602,-46.85074059866398,421.32867132867443,100.0,41438.64509626968,68.8123188350567,1242 days,90,90,0,0.0,68.88888888888889,8.359840429600846,-34.64450417725401,1.7660176098205818,-5.520423234167062,2 days 19:44:30.967741935,15 days 07:42:51.428571428,0.6750492790734024,-520.5637844295995,-81.02154424630784,-0.20109333123516027,0.0016946220193993266,-18.989948051415915
TECHM,01-JAN-2016,04-APR-2022,1549 days,100000.0,66863.1587954474,-33.13684120455261,188.17421401788445,100.0,44445.750747201084,47.41469090384828,759 days,108,108,0,0.0,68.51851851851852,5.669369404134226,-33.435439990817216,1.2147015417302103,-3.475611245659555,3 days 06:48:38.918918918,10 days 09:52:56.470588235,0.6838520166865428,-306.822603745857,-107.00486246305802,-0.19084679446738353,0.0002759549266280673,-19.038863259340015
NIACL,13-NOV-2017,04-APR-2022,1088 days,100000.0,27349.27950147487,-72.65072049852513,-67.89987622060254,100.0,16646.751066600387,82.56204308817338,952 days,66,66,0,0.0,50.0,8.870977527584493,-41.93049331936145,2.612741497854327,-5.6947394668958085,3 days 21:05:27.272727272,16 days 12:21:49.090909091,0.3674412507444393,-1100.7684924018959,-69.78987863902033,-0.4271899876743236,0.0050830057643518915,-18.949768796663612
RAMCOCEM,01-JAN-2016,04-APR-2022,1549 days,100000.0,39390.335402635115,-60.60966459736489,101.78296562339652,100.0,36153.1893755842,65.56637652492701,1337 days,100,100,0,0.0,59.0,6.947713332659052,-32.44309783197958,1.4042875084143223,-3.9432635334112356,2 days 18:42:42.711864406,12 days 20:29:16.097560975,0.47001829358999353,-606.0966459736496,-102.08321232775086,-0.30061752267061087,6.553869275056762e-06,-19.032007307566424
TITAN,01-JAN-2016,04-APR-2022,1549 days,100000.0,57451.95099441023,-42.54804900558977,614.9552620366431,100.0,31236.041583638165,59.241219076884356,1457 days,83,82,1,-445.9037052263957,50.0,14.252955335086574,-22.364699574413585,1.8174184157377544,-2.913370526331528,2 days 17:33:39.512195121,10 days 07:36:35.121951219,0.5718034026117418,-513.4407963458956,-98.17694012281659,-0.20665740421794915,0.001498044419176811,-19.026469366313034
